"Event Id","Weeks","Day","Time","Finish","Length","Module","Mod","Details","Site","Room"
"14529746","17/09/26","Thu","10:00","11:00","01:00","I00463","U3025PYC | BSC (HONS) SOCIOLOGY WITH CRIMINOLOGY (Full Time) | Year 4 | Teaching Block 1","Welcome Back and Independent Project/Dissertation Induction,, Welcome back, updates, and a focus on the Independent Project/Dissertation journey!","1.03","Anglesea Building"
"14529746","17/09/26","Thu","10:00","11:00","01:00","I00463","U3025PYC | BSC (HONS) SOCIOLOGY WITH CRIMINOLOGY (Full Time) | Year 3 | Teaching Block 1","Welcome Back and Independent Project/Dissertation Induction,, Welcome back, updates, and a focus on the Independent Project/Dissertation journey!","1.03","Anglesea Building"
"14529747","17/09/26","Thu","11:00","12:00","01:00","I00464","U1509PYC | BSC (HONS) SOCIOLOGY WITH PSYCHOLOGY (Full Time) | Year 1 | Teaching Block 1","Year 1 Induction","LE1.01","Milldam Building"
"14529747","17/09/26","Thu","11:00","12:00","01:00","I00458","U0315PYC | BSC (HONS) SOCIOLOGY (Full Time) | Year 1 | Teaching Block 1","Year 1 Induction","LE1.01","Milldam Building"
"14529747","17/09/26","Thu","11:00","12:00","01:00","I00461","U3025PYC | BSC (HONS) SOCIOLOGY WITH CRIMINOLOGY (Full Time) | Year 1 | Teaching Block 1","Year 1 Induction","LE1.01","Milldam Building"
"14529748","17/09/26","Thu","11:00","12:00","01:00","I00466","U1509PYC | BSC (HONS) SOCIOLOGY WITH PSYCHOLOGY (Full Time) | Year 3 | Teaching Block 1","Group tutorials, ,A chance to meet your dissertation supervisor, and have any questions or issues addressed.","3.13, 3.20, 1.10, 0.04, 2.22, 3.06, 2.16, 3.07, 2.02, 0.27","Park Building, Park Building, Anglesea Building, Park Building, Park Building, Park Building, Park Building, Park Building, Lion Gate Building, Anglesea Building"
"14529748","17/09/26","Thu","11:00","12:00","01:00","I00466","U1509PYC | BSC (HONS) SOCIOLOGY WITH PSYCHOLOGY (Full Time) | Year 4 | Teaching Block 1","Group tutorials, ,A chance to meet your dissertation supervisor, and have any questions or issues addressed.","3.13, 3.20, 1.10, 0.04, 2.22, 3.06, 2.16, 3.07, 2.02, 0.27","Park Building, Park Building, Anglesea Building, Park Building, Park Building, Park Building, Park Building, Park Building, Lion Gate Building, Anglesea Building"
"14529748","17/09/26","Thu","11:00","12:00","01:00","I00460","U0315PYC | BSC (HONS) SOCIOLOGY (Full Time) | Year 4 | Teaching Block 1","Group tutorials, ,A chance to meet your dissertation supervisor, and have any questions or issues addressed.","3.13, 3.20, 1.10, 0.04, 2.22, 3.06, 2.16, 3.07, 2.02, 0.27","Park Building, Park Building, Anglesea Building, Park Building, Park Building, Park Building, Park Building, Park Building, Lion Gate Building, Anglesea Building"
"14529748","17/09/26","Thu","11:00","12:00","01:00","I00460","U0315PYC | BSC (HONS) SOCIOLOGY (Full Time) | Year 3 | Teaching Block 1","Group tutorials, ,A chance to meet your dissertation supervisor, and have any questions or issues addressed.","3.13, 3.20, 1.10, 0.04, 2.22, 3.06, 2.16, 3.07, 2.02, 0.27","Park Building, Park Building, Anglesea Building, Park Building, Park Building, Park Building, Park Building, Park Building, Lion Gate Building, Anglesea Building"
"14529748","17/09/26","Thu","11:00","12:00","01:00","I00463","U3025PYC | BSC (HONS) SOCIOLOGY WITH CRIMINOLOGY (Full Time) | Year 4 | Teaching Block 1","Group tutorials, ,A chance to meet your dissertation supervisor, and have any questions or issues addressed.","3.13, 3.20, 1.10, 0.04, 2.22, 3.06, 2.16, 3.07, 2.02, 0.27","Park Building, Park Building, Anglesea Building, Park Building, Park Building, Park Building, Park Building, Park Building, Lion Gate Building, Anglesea Building"
"14529748","17/09/26","Thu","11:00","12:00","01:00","I00463","U3025PYC | BSC (HONS) SOCIOLOGY WITH CRIMINOLOGY (Full Time) | Year 3 | Teaching Block 1","Group tutorials, ,A chance to meet your dissertation supervisor, and have any questions or issues addressed.","3.13, 3.20, 1.10, 0.04, 2.22, 3.06, 2.16, 3.07, 2.02, 0.27","Park Building, Park Building, Anglesea Building, Park Building, Park Building, Park Building, Park Building, Park Building, Lion Gate Building, Anglesea Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U2074PYC | BSC (HONS) FORENSIC PSYCHOLOGY (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U4048PYC | BSC (HONS) PSYCHOLOGY OF SPORT AND PERFORMANCE (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U3153PYC | BSC (HONS) GLOBAL SPORT MANAGEMENT (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U4049PYC | BSC (HONS) PSYCHOLOGY WITH FORENSIC AND INVESTIGATIVE PSYCHOLOGY (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U3982PYC | BSC (HONS) GLOBAL SPORT MANAGEMENT (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U4047PYC | BSC (HONS) PSYCHOLOGY WITH INTERNATIONAL STUDY PLACEMENT (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U4049PYC | BSC (HONS) PSYCHOLOGY WITH FORENSIC AND INVESTIGATIVE PSYCHOLOGY (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U2325PYC | BSC (HONS) SPORT AND EXERCISE SCIENCE (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U4048PYC | BSC (HONS) PSYCHOLOGY OF SPORT AND PERFORMANCE (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U0256PYC | BSC (HONS) PSYCHOLOGY (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U0256PYC | BSC (HONS) PSYCHOLOGY (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U2325PYC | BSC (HONS) SPORT AND EXERCISE SCIENCE (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U3138PYC | BSC (HONS) SPORT, HEALTH AND EXERCISE SCIENCES (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U3329PYC | BSC (HONS) SPORT MANAGEMENT (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U3659PYC | BSC (HONS) SPORT MANAGEMENT WITH FOUNDATION YEAR (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U3981PYC | BSC (HONS) SPORT, EXERCISE AND REHABILITATION SCIENCE (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U3009FTC | YEAR 1 IN SPORTS MANAGEMENT AND DEVELOPMENT (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U3138PYC | BSC (HONS) SPORT, HEALTH AND EXERCISE SCIENCES (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U3518PYC | BSC (HONS) PSYCHOLOGICAL SCIENCES (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U3518PYC | BSC (HONS) PSYCHOLOGICAL SCIENCES (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U2074PYC | BSC (HONS) FORENSIC PSYCHOLOGY (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U2605PYC | BSC (HONS) SPORT AND EXERCISE PSYCHOLOGY (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U3009FTC | YEAR 1 IN SPORTS MANAGEMENT AND DEVELOPMENT (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U3153PYC | BSC (HONS) GLOBAL SPORT MANAGEMENT (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U3981PYC | BSC (HONS) SPORT, EXERCISE AND REHABILITATION SCIENCE (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U3982PYC | BSC (HONS) GLOBAL SPORT MANAGEMENT (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U3329PYC | BSC (HONS) SPORT MANAGEMENT (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U3659PYC | BSC (HONS) SPORT MANAGEMENT WITH FOUNDATION YEAR (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U4047PYC | BSC (HONS) PSYCHOLOGY WITH INTERNATIONAL STUDY PLACEMENT (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530295","14/09/26","Mon","12:30","13:30","01:00","M34746","U2605PYC | BSC (HONS) SPORT AND EXERCISE PSYCHOLOGY (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.03","Lion Gate Building"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U4047PYC | BSC (HONS) PSYCHOLOGY WITH INTERNATIONAL STUDY PLACEMENT (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U4049PYC | BSC (HONS) PSYCHOLOGY WITH FORENSIC AND INVESTIGATIVE PSYCHOLOGY (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U3518PYC | BSC (HONS) PSYCHOLOGICAL SCIENCES (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U3659PYC | BSC (HONS) SPORT MANAGEMENT WITH FOUNDATION YEAR (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U4048PYC | BSC (HONS) PSYCHOLOGY OF SPORT AND PERFORMANCE (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U3138PYC | BSC (HONS) SPORT, HEALTH AND EXERCISE SCIENCES (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U3329PYC | BSC (HONS) SPORT MANAGEMENT (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U4047PYC | BSC (HONS) PSYCHOLOGY WITH INTERNATIONAL STUDY PLACEMENT (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U3009FTC | YEAR 1 IN SPORTS MANAGEMENT AND DEVELOPMENT (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U2325PYC | BSC (HONS) SPORT AND EXERCISE SCIENCE (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U2605PYC | BSC (HONS) SPORT AND EXERCISE PSYCHOLOGY (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U3518PYC | BSC (HONS) PSYCHOLOGICAL SCIENCES (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U3009FTC | YEAR 1 IN SPORTS MANAGEMENT AND DEVELOPMENT (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U3982PYC | BSC (HONS) GLOBAL SPORT MANAGEMENT (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U2074PYC | BSC (HONS) FORENSIC PSYCHOLOGY (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U2605PYC | BSC (HONS) SPORT AND EXERCISE PSYCHOLOGY (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U3659PYC | BSC (HONS) SPORT MANAGEMENT WITH FOUNDATION YEAR (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U0256PYC | BSC (HONS) PSYCHOLOGY (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U3153PYC | BSC (HONS) GLOBAL SPORT MANAGEMENT (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U3329PYC | BSC (HONS) SPORT MANAGEMENT (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U3982PYC | BSC (HONS) GLOBAL SPORT MANAGEMENT (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U4048PYC | BSC (HONS) PSYCHOLOGY OF SPORT AND PERFORMANCE (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U4049PYC | BSC (HONS) PSYCHOLOGY WITH FORENSIC AND INVESTIGATIVE PSYCHOLOGY (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U0256PYC | BSC (HONS) PSYCHOLOGY (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U2325PYC | BSC (HONS) SPORT AND EXERCISE SCIENCE (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U3138PYC | BSC (HONS) SPORT, HEALTH AND EXERCISE SCIENCES (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U3153PYC | BSC (HONS) GLOBAL SPORT MANAGEMENT (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U3981PYC | BSC (HONS) SPORT, EXERCISE AND REHABILITATION SCIENCE (Full Time) | Year 1 | Teaching Block 1","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U3981PYC | BSC (HONS) SPORT, EXERCISE AND REHABILITATION SCIENCE (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530300","14/09/26","Mon","14:00","15:00","01:00","M34746","U2074PYC | BSC (HONS) FORENSIC PSYCHOLOGY (Full Time) | Year 1 | Teaching Block 2","L4 - Personal Tutorial, Meet your Personal Tutor. Please check your timetable for your allocated room.","2.30","University Learning Centre"
"14530502","16/09/26","Wed","16:30","17:00","00:30","I00535","U2390PYC | LLB (HONS) LAW WITH CRIMINOLOGY (Full Time) | Year 1 | Teaching Block 1","UPSU Talk online","Online1","Online"
"14530502","16/09/26","Wed","16:30","17:00","00:30","I00532","U1685PYC | LLB (HONS) LAW WITH BUSINESS (Full Time) | Year 1 | Teaching Block 1","UPSU Talk online","Online1","Online"
"14530502","16/09/26","Wed","16:30","17:00","00:30","I00529","U2038PYC | LLB (HONS) LAW (Full Time) | Year 1 | Teaching Block 1","UPSU Talk online","Online1","Online"
"14530502","16/09/26","Wed","16:30","17:00","00:30","I00538","U3297PYC | LLB (Hons) LAW WITH LEGAL PRACTICE (Full Time) | Year 1 | Teaching Block 1","UPSU Talk online","Online1","Online"
"14530502","16/09/26","Wed","16:30","17:00","00:30","I00530","U2038PYC | LLB (HONS) LAW (Full Time) | Year 2 | Teaching Block 1","UPSU Talk online","Online1","Online"
"14530502","16/09/26","Wed","16:30","17:00","00:30","I00539","U3297PYC | LLB (Hons) LAW WITH LEGAL PRACTICE (Full Time) | Year 2 | Teaching Block 1","UPSU Talk online","Online1","Online"
"14530502","16/09/26","Wed","16:30","17:00","00:30","I00533","U1685PYC | LLB (HONS) LAW WITH BUSINESS (Full Time) | Year 2 | Teaching Block 1","UPSU Talk online","Online1","Online"
"14530502","16/09/26","Wed","16:30","17:00","00:30","I00536","U2390PYC | LLB (HONS) LAW WITH CRIMINOLOGY (Full Time) | Year 2 | Teaching Block 1","UPSU Talk online","Online1","Online"
"14530503","18/09/26","Fri","11:00","12:00","01:00","M21688"," |  (Part Time) | Year  | Teaching Block ","Legal Project module","LT3","Richmond Building"
"14530680","16/09/26","Wed","09:15","09:30","00:15","I00711","P3209PTC | PGCERT INDEPENDENT PRESCRIBING FOR PHARMACISTS (Part Time) | Year 1 | Teaching Block 1","L7 - Meet Your Prescribing Team and Getting Started, Welcome, introductions, housekeeping and getting ready for the day.","2.07a, 2.07b","St. Michael's Building, St. Michael's Building"
"14530681","16/09/26","Wed","09:30","10:25","00:55","I00711","P3209PTC | PGCERT INDEPENDENT PRESCRIBING FOR PHARMACISTS (Part Time) | Year 1 | Teaching Block 1","L7 - Your Journey to Becoming an Independent Prescriber, Course roadmap, assessments, expectations, key milestones and how to succeed on the programme.","2.07a, 2.07b","St. Michael's Building, St. Michael's Building"
"14530682","16/09/26","Wed","11:10","11:25","00:15","I01205","N9043SCC | PRESCRIBING FOR NURSES: INDEPENDENT AND SUPPLEMENTARY (V300) LEVEL 7 (Part Time) | Year 1 | Teaching Block 1","L7 - Looking After Your Wellbeing, Student support, wellbeing services and where to go for help throughout the programme.","2.07a, 2.07b","St. Michael's Building, St. Michael's Building"
"14530682","16/09/26","Wed","11:10","11:25","00:15","I00711","P3209PTC | PGCERT INDEPENDENT PRESCRIBING FOR PHARMACISTS (Part Time) | Year 1 | Teaching Block 1","L7 - Looking After Your Wellbeing, Student support, wellbeing services and where to go for help throughout the programme.","2.07a, 2.07b","St. Michael's Building, St. Michael's Building"
"14530683","16/09/26","Wed","11:25","12:40","01:15","I01205","N9043SCC | PRESCRIBING FOR NURSES: INDEPENDENT AND SUPPLEMENTARY (V300) LEVEL 7 (Part Time) | Year 1 | Teaching Block 1","L7 - Can You Trust the Evidence? External Speaker Yun Kim, Reading research papers with confidence and deciding whether the evidence is robust enough to inform","2.07a, 2.07b","St. Michael's Building, St. Michael's Building"
"14530683","16/09/26","Wed","11:25","12:40","01:15","I00711","P3209PTC | PGCERT INDEPENDENT PRESCRIBING FOR PHARMACISTS (Part Time) | Year 1 | Teaching Block 1","L7 - Can You Trust the Evidence? External Speaker Yun Kim, Reading research papers with confidence and deciding whether the evidence is robust enough to inform","2.07a, 2.07b","St. Michael's Building, St. Michael's Building"
"14530684","16/09/26","Wed","16:10","16:50","00:40","I01205","N9043SCC | PRESCRIBING FOR NURSES: INDEPENDENT AND SUPPLEMENTARY (V300) LEVEL 7 (Part Time) | Year 1 | Teaching Block 1","L7 - Where Are You Now?, Using the RPS Prescribing Competency Framework to identify your learning needs, and develop your Learning Needs Analysis with your DPP.","3.14","King Henry Building"
"14530685","16/09/26","Wed","16:50","17:25","00:35","I01205","N9043SCC | PRESCRIBING FOR NURSES: INDEPENDENT AND SUPPLEMENTARY (V300) LEVEL 7 (Part Time) | Year 1 | Teaching Block 1","L7 - Proving Your Competence, Writing high-quality reflections and evidencing achievement of the GPhC, learning outcomes throughout the programme.","3.14","King Henry Building"
"14530686","16/09/26","Wed","17:25","17:35","00:10","I01205","N9043SCC | PRESCRIBING FOR NURSES: INDEPENDENT AND SUPPLEMENTARY (V300) LEVEL 7 (Part Time) | Year 1 | Teaching Block 1","L7 - Questions, Next Steps & Preparing for Study Day 2","3.14","King Henry Building"
"14530687","16/09/26","Wed","15:15","16:10","00:55","I00711","P3209PTC | PGCERT INDEPENDENT PRESCRIBING FOR PHARMACISTS (Part Time) | Year 1 | Teaching Block 1","L7 - Your First Assessment, Getting started with the Therapeutic Framework (TFW): choosing your scope of practice,, understanding the assessment and planning for success.","2.07a, 2.07b","St. Michael's Building, St. Michael's Building"
"14530688","16/09/26","Wed","16:10","16:50","00:40","I00711","P3209PTC | PGCERT INDEPENDENT PRESCRIBING FOR PHARMACISTS (Part Time) | Year 1 | Teaching Block 1","L7 - Where Are You Now?, Using the RPS Prescribing Competency Framework to identify your learning needs, and develop your Learning Needs Analysis with your DPP.","2.07a, 2.07b","St. Michael's Building, St. Michael's Building"
"14530689","16/09/26","Wed","16:50","17:25","00:35","I00711","P3209PTC | PGCERT INDEPENDENT PRESCRIBING FOR PHARMACISTS (Part Time) | Year 1 | Teaching Block 1","L7 - Proving Your Competence, Writing high-quality reflections and evidencing achievement of the GPhC, learning outcomes throughout the programme.","2.07a, 2.07b","St. Michael's Building, St. Michael's Building"
"14530690","16/09/26","Wed","17:25","17:35","00:10","I00711","P3209PTC | PGCERT INDEPENDENT PRESCRIBING FOR PHARMACISTS (Part Time) | Year 1 | Teaching Block 1","L7 - Questions, Next Steps & Preparing for Study Day 2","2.07a, 2.07b","St. Michael's Building, St. Michael's Building"
"14530735","18/09/26","Fri","10:00","11:00","01:00","I01718","U3664PYC | BA (HONS) ECONOMICS AND MANAGEMENT WITH FOUNDATION YEAR (Full Time) | Year 2 | Teaching Block 1","Level 5 Welcome back event","2.08","Anglesea Building"
